sep=,
From: 2023-01-01,Store: googleplay,Cid: 190747,To: 2023-09-13,Ext_id: com.BanqueMisr.MobileBanking
Submission date,Publication date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link,Device Name,OS
2023-09-06T19:05:31,2023-09-08T10:44:23,com.BanqueMisr.MobileBanking,,sa,en,,Salama Abd Elazim,5,,Ok,,,2023-09-07T07:49:50,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-09-08T10:44:23,,,,,,,,https://appfollow.io/gp/2168/review/5523950913?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5523950913,,
2023-09-06T18:39:12,2023-09-08T10:44:23,com.BanqueMisr.MobileBanking,,sa,ar,,Warda Stouhy,1,,حرامية فلوس اي مبلغ البنك بيسرق منه فلوس بدون اي مبرر حرامية نصابين,,,2023-09-07T07:50:07,بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com او التواصل على المحادثة الفورية من خلال الموقع الرسمي لبنك مصر او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.,,,,2023-09-08T10:44:23,,,,,,,,https://appfollow.io/gp/2168/review/5523950916?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5523950916,,
2023-09-06T18:17:02,2023-09-08T10:44:23,com.BanqueMisr.MobileBanking,,sa,ar,,Amira Hassan,1,,بيقولي لازم شبكه بنك,,,2023-09-07T07:51:53,"بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com او التواصل على المحادثة الفورية من خلال الموقع الرسمي لبنك مصر او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.
",,,,2023-09-08T10:44:23,,,,,,,,https://appfollow.io/gp/2168/review/5523950918?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5523950918,,
2023-09-06T17:37:18,2023-09-08T10:44:23,com.BanqueMisr.MobileBanking,,sa,ar,,العمده انور امين,5,,اقوى ابلكيشن من بنك مصر لتحويل الأموال في اقل من ثانيه,,,2023-09-07T07:52:42,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل
",,,,2023-09-08T10:44:23,,,,,,,,https://appfollow.io/gp/2168/review/5523950920?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5523950920,,
2023-09-06T11:36:33,2023-09-08T10:44:23,com.BanqueMisr.MobileBanking,,sa,fa,,Ibrahim gad,5,,ممتاز,,,2023-09-06T12:18:28,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-08T10:44:23,,,,,,,,https://appfollow.io/gp/2168/review/5523950922?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5523950922,,
2023-09-06T10:29:57,2023-09-08T10:44:23,com.BanqueMisr.MobileBanking,,sa,fa,,Asmaa,5,,تجربه لطيفه,,,2023-09-06T12:19:40,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-09-08T10:44:23,,,,,,,,https://appfollow.io/gp/2168/review/5523950925?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5523950925,,
2023-09-06T10:25:08,2023-09-08T10:44:23,com.BanqueMisr.MobileBanking,,sa,ar,,قناه دينيه متنوعه,5,,افضل بنك في مصر,,,2023-09-06T12:20:27,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل
",,,,2023-09-08T10:44:23,,,,,,,,https://appfollow.io/gp/2168/review/5523950927?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5523950927,,
2023-09-06T06:16:32,2023-09-07T10:37:53,com.BanqueMisr.MobileBanking,,sa,fa,,Eslam Ref3at,5,,ممتاز,,,2023-09-06T12:22:20,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-07T10:37:53,,,,,,,,https://appfollow.io/gp/2168/review/5522060914?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060914,,
2023-09-06T01:05:38,2023-09-13T01:36:52,com.BanqueMisr.MobileBanking,,,en,2.2.0.22,Abyooda Co,5,,excellent,,,2023-09-06T12:22:57,"Thank you for taking the time to write this feedback and we hope to live up to your expectations
",,,,2023-09-13T01:36:52,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564021?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564021,,
2023-09-05T20:53:27,2023-09-07T10:37:53,com.BanqueMisr.MobileBanking,,sa,ar,,Sayed Hashem,5,,easy,,,2023-09-06T06:49:46,"Thank you for taking the time to write this feedback and we hope to live up to your expectations
",,,,2023-09-07T10:37:53,,,,,,,,https://appfollow.io/gp/2168/review/5522060918?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060918,,
2023-09-05T20:41:41,2023-09-07T10:37:53,com.BanqueMisr.MobileBanking,,sa,fa,,حماده مظهر,5,,ممتاز,,,2023-09-06T06:50:37,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-07T10:37:53,,,,,,,,https://appfollow.io/gp/2168/review/5522060919?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060919,,
2023-09-05T19:07:57,2023-09-07T10:37:53,com.BanqueMisr.MobileBanking,,sa,ar,,Murad Tito,3,,بحاول اسجل حسابي بدخل رقم البطاقه ورقم الحساب وتيجي رساله otp عالتليفون ولكن مش عايزه تقبل الكتابه الصفحه في البرنامج مكان الارقام مش عايز يفتح عشان اكتب الارقام,,,2023-09-06T06:52:39,بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com او التواصل على المحادثة الفورية من خلال الموقع الرسمي لبنك مصر او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.,,,,2023-09-07T10:37:53,,,,,,,,https://appfollow.io/gp/2168/review/5522060921?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060921,,
2023-09-05T18:46:35,2023-09-07T10:37:54,com.BanqueMisr.MobileBanking,,sa,ar,,Aml samir,5,,كويس,,,2023-09-05T19:20:18,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-09-07T10:37:54,,,,,,,,https://appfollow.io/gp/2168/review/5522060923?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060923,,
2023-09-05T15:14:44,2023-09-07T10:37:54,com.BanqueMisr.MobileBanking,,sa,fa,,abdo mekawy,5,,خدمه جيده جدا,,,2023-09-05T15:17:44,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-09-07T10:37:54,,,,,,,,https://appfollow.io/gp/2168/review/5522060924?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060924,,
2023-09-05T13:22:08,2023-09-07T10:37:54,com.BanqueMisr.MobileBanking,,sa,ar,,محمد خفاجي,5,,خدمات ممتازة جدا,,,2023-09-05T15:16:49,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-09-07T10:37:54,,,,,,,,https://appfollow.io/gp/2168/review/5522060927?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060927,,
2023-09-05T11:52:23,2023-09-07T10:37:54,com.BanqueMisr.MobileBanking,,sa,ar,,fady NASHAT,5,,excellent,,,2023-09-05T15:16:01,Thank you for taking the time to write this feedback and we hope to live up to your expectations,,,,2023-09-07T10:37:54,,,,,,,,https://appfollow.io/gp/2168/review/5522060930?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060930,,
2023-09-05T09:59:26,2023-09-07T10:37:54,com.BanqueMisr.MobileBanking,,sa,ar,,اشرف محمود خضر,1,,جميل,,,2023-09-05T11:43:45,"شكرا لتعليقك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك و يسعدنا الحصول على تقييم من حضرتك
",,,,2023-09-07T10:37:54,,,,,,,,https://appfollow.io/gp/2168/review/5522060932?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060932,,
2023-09-05T08:17:59,2023-09-07T10:37:54,com.BanqueMisr.MobileBanking,,sa,ar,,heba Salah,5,,تطبيق رائع,,,2023-09-05T11:44:16,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-07T10:37:54,,,,,,,,https://appfollow.io/gp/2168/review/5522060933?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060933,,
2023-09-05T08:05:46,2023-09-07T10:37:54,com.BanqueMisr.MobileBanking,,sa,ar,,em O,5,,فيه تحسن ملحوظ بالتطبيق نتمي الأفضل,,,2023-09-05T11:44:45,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-07T10:37:54,,,,,,,,https://appfollow.io/gp/2168/review/5522060934?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5522060934,,
2023-09-05T07:17:56,2023-09-06T10:42:59,com.BanqueMisr.MobileBanking,,sa,fa,,Waleed Serag,2,,خدمه جيده,,,2023-09-05T11:45:16,"شكرا لتعليقك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك و يسعدنا الحصول على تقييم من حضرتك
",,,,2023-09-06T10:42:59,,,,,,,,https://appfollow.io/gp/2168/review/5520652930?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5520652930,,
2023-09-05T07:16:37,2023-09-06T10:42:59,com.BanqueMisr.MobileBanking,,sa,ar,,احمد ابومريم,1,,لا يفتح وبيقول اختراق امني ماالحل,,,2023-09-05T11:46:09,بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com او التواصل على المحادثة الفورية من خلال الموقع الرسمي لبنك مصر او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.,,,,2023-09-06T10:42:59,,,,,,,,https://appfollow.io/gp/2168/review/5520652931?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5520652931,,
2023-09-05T06:53:53,2023-09-06T10:42:59,com.BanqueMisr.MobileBanking,,sa,ar,,احمد حمدان,5,,تطبيق جميل جدا وأنصح كل الناس بستخدامه,,,2023-09-05T11:46:34,"شكرا علي وقتك في كتابة التقييم , تقييمك مهم جدا عشان تقدر تستفاد بالخدمة بشكل أفضل
",,,,2023-09-06T10:42:59,,,,,,,,https://appfollow.io/gp/2168/review/5520652932?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5520652932,,
2023-09-05T05:50:43,2023-09-06T10:42:59,com.BanqueMisr.MobileBanking,,sa,fa,,Mostafa Fahmey,5,,خدمات ممتازه,,,2023-09-05T11:47:04,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-06T10:42:59,,,,,,,,https://appfollow.io/gp/2168/review/5520652933?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5520652933,,
2023-09-05T00:22:55,2023-09-13T01:36:52,com.BanqueMisr.MobileBanking,,,en,2.2.0.22,Mohammed Hamed Ahmed Soliman,5,,Edit: one of the best online banking app in Egypt after bugs are fixed! So far the no.1 Internet Banking in Egypt! *Took three stars out for the bad customer service and bad responses through 19888. Plus weak security. I can no longer recommend this bank.,,,2023-09-10T15:00:24,"Thank you for taking the time to write this feedback, we are very pleased with your positive review.

",,,,2023-09-13T01:36:52,,,,,1,0,,https://appfollow.io/gp/2168/review/5530564020?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564020,,
2023-09-04T18:39:22,2023-09-13T01:36:52,com.BanqueMisr.MobileBanking,,,en,2.2.0.22,H N,5,,Great customer service.Quick solutions.,,,2023-09-05T11:47:53,"Thank you for taking the time to write this feedback, we are very pleased with your positive review
",,,,2023-09-13T01:36:52,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564019?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564019,,
2023-09-04T16:43:51,2023-09-13T01:36:52,com.BanqueMisr.MobileBanking,,,ar,2.2.0.22,Hussain Elsayed,1,,التطبيق مثل عدمه فقط متاح للاطلاع على تفاصيل الحساب عملية التحويل تدور في دائرة مغلقة بين التطبيق والتوكن لمدة طويله وبلا نتيجة. العديد من التعليقات على التطبيق سلبية والعجب لا يوجد تطوير او معالجة الاخطاء. عملية التحويل في التطبيقات الاخرى لا تستغرق اكثر من دقيقة او اثنين.,,,2023-09-05T11:48:46,بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com او التواصل على المحادثة الفورية من خلال الموقع الرسمي لبنك مصر او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.,,,,2023-09-13T01:36:52,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564018?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564018,,
2023-09-04T16:11:00,2023-09-13T01:36:52,com.BanqueMisr.MobileBanking,,,en,2.2.0.22,Narden Angel,5,,Helpful,,,2023-09-04T19:00:00,Thank you for taking the time to write this feedback and we hope to live up to your expectations,,,,2023-09-13T01:36:52,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564017?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564017,,
2023-09-04T16:03:13,2023-09-06T10:42:59,com.BanqueMisr.MobileBanking,,sa,ar,,Ahmed Trad,5,,برنامج رائع اسهل من الذهاب للبنك,,,2023-09-05T11:49:40,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-06T10:42:59,,,,,,,,https://appfollow.io/gp/2168/review/5520652934?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5520652934,,
2023-09-04T15:46:59,2023-09-13T01:36:52,com.BanqueMisr.MobileBanking,,,ar,2.2.0.22,Nada Gamal,1,,اوحش بنك ممكن الواحد يتعامل معاه نصابين,,,2023-09-05T11:50:49,بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com او التواصل على المحادثة الفورية من خلال الموقع الرسمي لبنك مصر او الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.,,,,2023-09-13T01:36:52,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564016?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564016,,
2023-09-04T13:06:52,2023-09-06T10:42:59,com.BanqueMisr.MobileBanking,,sa,ar,,مصطفي احمد,5,,تم,,,2023-09-05T11:51:18,شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك,,,,2023-09-06T10:42:59,,,,,,,,https://appfollow.io/gp/2168/review/5520652935?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5520652935,,
2023-09-04T12:25:51,2023-09-06T10:42:59,com.BanqueMisr.MobileBanking,,sa,ar,,Abdalla Waleed,5,,Done✔️,,,2023-09-05T11:55:35,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-09-06T10:42:59,,,,,,,,https://appfollow.io/gp/2168/review/5520653016?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5520653016,,
